UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0931238R,UNIVERSITE PARIS 13,4495 *,0815,26-I-1,MCF,Non,19,,,01/09/2023,23/02/2023,30/03/2023,"Sociologie générale, sociologie des politiques publiques",Villetaneuse,
0134009M,UNIVERSITE AIX-MARSEILLE,1193 *,2058,26-I-1,MCF,Non,20,,,01/09/2023,23/02/2023,30/03/2023,Anthropologie du Pacifique,Aix-en-Provence,
0311383K,UNIVERSITE TOULOUSE 2,4694 *,,26-I-1,MCF,Non,20,,,01/09/2023,23/02/2023,30/03/2023,anthropologie des techniques,TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4695 *,,26-I-1,MCF,Non,20,,,01/09/2023,23/02/2023,30/03/2023,anthropologie politique et des institutions,TOULOUSE,
0331766R,UNIVERSITE BORDEAUX MONTAIGNE,4360 *,,26-I-1,MCF,Non,20,,,01/09/2023,23/02/2023,30/03/2023,Anthropologie sociale et pratiques socioculturelles.,BORDEAUX,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4372 *,675,26-I-1,MCF,Non,20,,,01/09/2023,23/02/2023,30/03/2023,"Protohistoire : âge du Bronze, premier âge du Fer, Europe et Méditerranée occidentales",MONTPELLIER,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4373 *,529,26-I-1,MCF,Non,20,,,01/09/2023,23/02/2023,30/03/2023,Anthropologie,MONTPELLIER,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4757 *,1948,26-I-1,MCF,Non,20,,,01/09/2023,23/02/2023,30/03/2023,"Anthropologie, Ethnologie, Écologie",Nogent sur Marne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4758 *,2098,26-I-1,MCF,Non,20,,,01/09/2023,23/02/2023,30/03/2023,Archéologie de l'Afrique,Centre Michelet,
0753455Y,ECOLE NORMALE SUPERIEURE DE PARIS,4273 *,,26-I-1,MCF,Non,20,,,01/09/2023,23/02/2023,30/03/2023,Maitre de conférence en anthropologie sociale,Paris,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4843 *,E2DE101645,26-I-1,MCF,Non,20,,,01/09/2023,23/02/2023,30/03/2023,Anthropologie des techniques de la Méditerranée orientale et du Levant (de l'Épipaléolithique récent à la fin du Chalcolithique),NANTERRE,
0931827F,UNIVERSITE PARIS 8,4699 *,,26-I-1,MCF,Non,20,,,01/09/2023,23/02/2023,30/03/2023,"Mondes Musulmans. Techniques, savoirs et cultures.",SAINT DENIS,
9740478B,UNIVERSITE DE LA REUNION,4389,,26-I-1,MCF,Non,20,,,01/09/2023,01/03/2023,31/03/2023,"Anthropologie religieuse, sociale et culturelle de l'océan Indien",SAINT DENIS,
0062205P,UNIVERSITE COTE D'AZUR,148 *,21 MCF 1146,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Histoire médiévale (des corpus textuels aux structures socio-économiques,Nice,
0134009M,UNIVERSITE AIX-MARSEILLE,1191 *,Crea 26 MCF 3,26-I-2,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Archéologie grecque,Aix-en-Provence,
0171463Y,UNIVERSITE DE LA ROCHELLE,4227 *,,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Histoire littorale et environnementale du Moyen Âge atlantique,LA ROCHELLE,
0311383K,UNIVERSITE TOULOUSE 2,4696 *,,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Histoire de l'islam médiéval,TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4697 *,,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,"Histoire grecque. Religion, politique et société",TOULOUSE,
0331766R,UNIVERSITE BORDEAUX MONTAIGNE,4377 *,,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,archéologie protohistorique,PESSAC,
0350937D,UNIVERSITE RENNES 2,4451 *,,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,"Histoire du monde latin, Ve-IXe siècle",Rennes,
0370800U,UNIVERSITE DE TOURS,4627 *,1024,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Histoire médiévale,Tours,
0370800U,UNIVERSITE DE TOURS,4628 *,0944,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,"Histoire de l'architecture et de la sculpture, spécialité Moyen Âge",Tours,
0490970N,UNIVERSITE D'ANGERS,4469,PTMCF0686,26-I-1,MCF,Non,21,22,,01/09/2023,20/02/2023,24/03/2023,Gestion des données et bibliothéconomie,ANGERS,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4205 *,0030,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,"Histoire, civilisations, archéologie et art des mondes anciens et médiévaux",LORIENT,
0597239Y,UNIVERSITE DE LILLE,117 *,,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Histoire ancienne,Villeneuve d'Ascq,
0623957P,UNIVERSITE D'ARTOIS,4414 *,21MCF0100,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,"Monde latin, XIe-XIIIe siècle",UFR Histoire Geographie ARRAS,
0640251A,UNIVERSITE DE PAU,4290,,26-I-1,MCF,Non,21,,,01/09/2023,10/02/2023,16/03/2023,"MCF en Histoire de l¿art antique, spécialiste du décor et de l'architecture antique",Pau,
0673021V,UNIVERSITE DE STRASBOURG,4854 *,,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Histoire comparée des religions,Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4588 *,,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Histoire de l¿art médiéval,Campus Berges du Rhone,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4440 *,,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Histoire romaine,Lyon,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4441 *,,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Préhistoire et protohistoire,Lyon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4759 *,2012,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Histoire de l¿Empire romain (IIe-IVe siècles ap. J.-C.),Universite Paris 1 Pantheon-Sorbonne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4760 *,2146,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Histoire du haut Moyen Âge occidental (VIe-Xe siècles),Universite Paris 1 Pantheon-Sorbonne,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,441,,26-I-1,MCF,Non,21,,,01/09/2023,27/01/2023,03/03/2023,"Histoire du haut Moyen Âge occidental, Ve-XIIe siècle","Sorbonne, Clignancourt, Serpente",
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4840 *,E2DE101661,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,"Histoire de l'Occident latin, XIVe-XVe siècles",NANTERRE,
0931827F,UNIVERSITE PARIS 8,4701 *,,26-I-1,MCF,Non,21,,,01/09/2023,23/02/2023,30/03/2023,Histoire ancienne : mondes romains,SAINT-DENIS,
0141408E,UNIVERSITE DE CAEN,4612 *,,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,"Circulations transnationales des personnes et des savoirs, migrations maritimes et outre-mers (XIXè - premier XXè siècles)",xxx,
0141408E,UNIVERSITE DE CAEN,4614 *,,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,"Histoire moderne des cultures populaires, régulations et mémoires des mondes modernes (France, Europe, colonies, XVIIè - XVIIIè siècles)",XXX,
0251215K,UNIVERSITE DE BESANCON,4693 *,0319,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire moderne (XVIe-XVIIe siècle),BESANCON,
0251215K,UNIVERSITE DE BESANCON,4694 *,0085,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire de l art contemporain (XIXe - XXIe siècles),BESANCON,
0251215K,UNIVERSITE DE BESANCON,4695 *,0305,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire moderne (XVIIe-XVIIIe siècle),BESANCON,
0311383K,UNIVERSITE TOULOUSE 2,4698 *,,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire des sciences et des techniques : approches économiques et sociales (XIXe- XXIe siècles),TOULOUSE,
0331766R,UNIVERSITE BORDEAUX MONTAIGNE,4379 *,,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire de l'art des temps modernes. Enseignement - XVe-XVIIIe s. Recherche - XVIIe -XVIIIe s.,PESSAC,
0331766R,UNIVERSITE BORDEAUX MONTAIGNE,4380 *,,33,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire religieuse du XVIe siècle,PESSAC,
0370800U,UNIVERSITE DE TOURS,4629 *,1249,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire contemporaine,Tours,
0370800U,UNIVERSITE DE TOURS,4630 *,0049,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,"Histoire de l'architecture et de son décor de la période moderne, spécialité Renaissance",Tours,
0421095M,UNIVERSITE DE SAINT-ETIENNE,4421 *,0491,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,"HISTOIRE SOCIALE ET RELIGIEUSE (EUROPE OCCIDENTALE, XIXe-XXIe SIÈCLE)",SAINT-ETIENNE,S
0542493S,UNIVERSITE DE LORRAINE,1626 *,22MCF0122,26-I-2,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Formation des enseignants,METZ,
0542493S,UNIVERSITE DE LORRAINE,1656 *,22MCF0515,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,"Europe, Relations internationales, Economie, XIXe XXe",METZ,
0597215X,IUT LILLE,182 *,,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire,Tourcoing,
0597239Y,UNIVERSITE DE LILLE,110 *,,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire de l'art moderne (XVe-XVIIe siècles),Villeneuve d'Ascq,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,95 *,MCF0686,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire des sociétés européennes au XIXe siècle.,Clermont-Ferrand,
0673021V,UNIVERSITE DE STRASBOURG,4855 *,,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,histoire de l'Europe au XXème siècle post 1945,Strasbourg,
0681166Y,UNIVERSITE DE MULHOUSE,4317 *,22 MCF 0293,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Maître de conférence en archivistique,"Fac des Sciences Eco, Soc. et Juridiques",
0691775E,UNIVERSITE LYON 2 (LUMIERE),4589 *,,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire des sociétés européennes aux XX-XXIe siècles,Campus de Lyon et Bron,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4590 *,,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,"Histoire de l¿art moderne et contemporain : musées, collections, patrimoines",Campus Berges du Rhone,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4442 *,,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,"Histoire religieuse, politique et culturelle en Europe et dans le monde au XVIIe siècle",Lyon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4761 *,1860,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire contemporaine de l¿Amérique Latine (de la fin du 19e siècle à nos jours),Universite Paris 1 Pantheon-Sorbonne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4762 *,1879,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,"Histoire politique et sociale, 1815-1870, France et/ou Europe",Universite Paris 1 Pantheon-Sorbonne,S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4763 *,2029,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,"Histoire culturelle, XXe-XXIe siècles",Universite Paris 1 Pantheon-Sorbonne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4764 *,2209,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire de l¿Architecture,Centre Michelet,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4765 *,14273,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,"Histoire sociale et politique contemporaine, XIXe et XXe siècles, France",Centres Pantheon et PMF,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,439,,26-I-1,MCF,Non,22,,,01/09/2023,27/01/2023,03/03/2023,"Histoire de l'art contemporain (XIXème siècle, hors architecture)",3 rue Michelet,
0860856N,UNIVERSITE DE POITIERS,4794 *,,26-I-1,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Histoire contemporaine,Poitiers,
9840349G,UNIVERSITE DE POLYNESIE FRANCAISE,4232 *,,33,MCF,Non,22,,,01/09/2023,23/02/2023,30/03/2023,Recrutement d'un Maître de conférence en histoire et civilisations,punaauia,
0311383K,UNIVERSITE TOULOUSE 2,4699 *,,26-I-1,MCF,Non,23,24,,01/09/2023,23/02/2023,30/03/2023,Géographie du tourisme et aménagement du territoire,TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4700 *,,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Géographie de l Environnement et du Paysage,TOULOUSE,
0312877J,ESPE ACADEMIE TOULOUSE,4701 *,,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,didactique de la géographie et formation des enseignant·e·s,TOULOUSE CROIX DE PIERRE,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4376 *,195,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Approches géomorphologique et géoarchéologique des interactions environnement-sociétés du monde Méditerranéen,MONTPELLIER,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4377 *,286,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Tourisme et développement,Montpellier/Beziers,
0350937D,UNIVERSITE RENNES 2,4452 *,,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Géographie physique; Environnements continentaux; Modélisation et analyse spatiale; Télédétection,Rennes,
0350937D,UNIVERSITE RENNES 2,4453 *,,26-I-2,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Géographie sociale-Villes et représentations-Enseignement/concours,Rennes,
0353074B,UNIVERSITE DE RENNES (EPE),14 *,MCF0301,26-I-1,MCF,Non,23,26,27,01/09/2023,23/02/2023,30/03/2023,Sciences et technologies de la géomatique appliquée aux données environnementales et à la santé publique. Enseignement en biostatistiques et informatique.,RENNES,
0370800U,UNIVERSITE DE TOURS,4609 *,0535,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Géographe de l'environnement : interactions milieux et sociétés,TOURS,
0383546Y,UNIVERSITE GRENOBLE ALPES,143,37028,26-I-1,MCF,Non,23,24,,01/09/2023,15/02/2023,17/03/2023,Géographie quantitative et analyse spatiale,Grenoble,
0383546Y,UNIVERSITE GRENOBLE ALPES,145,37029,26-I-1,MCF,Non,23,,,01/09/2023,15/02/2023,17/03/2023,"Hydrologie, hydrosystèmes, changements globaux et approches géographiques",Grenoble,
0442953W,NANTES UNIVERSITE,87 *,0550,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Géographie des changements environnementaux et géomatiques,Nantes,
0450855K,UNIVERSITE D'ORLEANS,4537 *,MCF0720,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,"Géographie sociale des campagnes et développement local, transitions socio-environnementales","UFR Lettres, Langues et Sciences Humaine",
0490970N,UNIVERSITE D'ANGERS,4470,PTMCF0601,26-I-1,MCF,Non,23,,,01/09/2023,20/02/2023,24/03/2023,"Géographie humaine, dynamiques des territoires (méthodes et outils de la géographie)",ANGERS,
0597239Y,UNIVERSITE DE LILLE,129 *,,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,"Représentations numériques, adaptation au changement climatique et transition des territoires",Villeneuve d'Ascq,
0601223D,UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE,4163 *,0270,26-I-1,MCF,Non,23,24,,01/09/2023,23/02/2023,30/03/2023,génie urbain et données complexes spatialisées,COMPIEGNE,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4285 *,,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,"Géographie physique, géomorphologie, géoarchéologie, paléoenvironnements",PERPIGNAN,
0673021V,UNIVERSITE DE STRASBOURG,4856 *,,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,"Gestion des ressources environnementales, géographie physique",Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4587 *,,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Tourisme durable,Campus Porte des Alpes,
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4268 *,0289,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Maître de conférences (H/F) : Géographie sociale et quantitative,Lyon,
0720916E,UNIVERSITE DU MANS,4393 *,2300MCF0413,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Dynamiques spatiales et nouvelles fonctions environnementales des espaces ruraux et naturels en transition socio-écologique,LE MANS,S
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4378 *,611,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,"E:Géographie et aménagement Licence 1 à Master 2.R:Géographie humaine : transition écologique, aménagement et pratiques de l'espace. Spécialisation dans les territoires de montagne.",CHAMBERY,S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4766 *,1850,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,"Géographie des crises dans les Suds (population, santé, environnement)","Institut de Geographie, PMF et Condorcet",
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4767 *,2001,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,"Géographie urbaine et sociale des Suds (Asie, Afrique subsaharienne)","Institut de Geography, PMF et Condorcet",
0753455Y,ECOLE NORMALE SUPERIEURE DE PARIS,4271 *,,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,"Géographie, Territoires et Inégalités : politiques, pratiques, représentations",PARIS,
0761904G,UNIVERSITE DE ROUEN,4657 *,,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,"Cartographie, traitements et représentations des données spatiales",Mont-Saint-Aignan,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4841 *,E2DE101743,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Géographie humaine généraliste. « Transitions territoriales politiques etpratiques locales ».,NANTERRE,
0931238R,UNIVERSITE PARIS 13,4496 *,0193,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Géomatique et géographie de l'environnement biophysique,Villetaneuse,
0931827F,UNIVERSITE PARIS 8,4689 *,,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Géographie physique et analyse spatiale,SAINT DENIS,
0952259P,CY CERGY PARIS UNIVERSITE,166 *,,26-I-1,MCF,Non,23,,,01/09/2023,23/02/2023,30/03/2023,Ville et société. Préparation aux concours du secondaire,UFR LSH - SITE DES CHENES - CERGY,
0370800U,UNIVERSITE DE TOURS,4632 *,0657,26-I-1,MCF,Non,24,,,01/09/2023,23/02/2023,30/03/2023,Génie urbain,TOURS,
0383546Y,UNIVERSITE GRENOBLE ALPES,144,37395,26-I-1,MCF,Non,24,23,,01/09/2023,15/02/2023,17/03/2023,Urbanisme et études urbaines,Grenoble,
0511296G,UNIVERSITE DE REIMS,4544 *,,26-I-1,MCF,Non,24,,,01/09/2023,23/02/2023,30/03/2023,"Urbanisme---Aménagement-urbanisme, transition écologique",REIMS,
0772894C,UNIVERSITE GUSTAVE EIFFEL,86 *,,26-I-1,MCF,Non,24,,,01/09/2023,23/02/2023,30/03/2023,Le numérique et la fabrique urbaine,CHAMPS-SUR-MARNE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4979 *,0513,26-I-1,MCF,Non,24,,,01/09/2023,23/02/2023,30/03/2023,"Urbanisme, aménagement et planification",Cite Descartes,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4997 *,1991,26-I-1,MCF,Non,24,60,,01/09/2023,23/02/2023,30/03/2023,"Génie urbain, modélisation, transition numérique, BIM, CIM, Eco-conception",Campus de Senart,
0062205P,UNIVERSITE COTE D'AZUR,159 *,25 MCF 0309,26-I-1,MCF,Non,25,26,,01/09/2023,23/02/2023,30/03/2023,"Algèbre, Analyse, Géométrie",NICE,
0134009M,UNIVERSITE AIX-MARSEILLE,1247 *,923,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,Théorie géométrique et ergodique des groupes,Marseille,
0134009M,UNIVERSITE AIX-MARSEILLE,1262 *,2833,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,"Théorie des nombres, théorie des représentations",Marseille,
0211237F,UNIVERSITE DE DIJON,4725 *,E000000612,26-I-1,MCF,Non,25,26,,01/09/2023,23/02/2023,30/03/2023,Mathématiques fondamentales et appliquées.,DIJON,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4489 *,2500-26MCF1387,26-I-1,MCF,Non,25,26,,01/09/2023,23/02/2023,30/03/2023,Systèmes dynamiques/Probabilités,GUER (ECOLE SAINT CYR COETQUIDAN),
0333298F,UNIVERSITE DE BORDEAUX,734 *,,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,Théorie des nombres,Talence,S
0333298F,UNIVERSITE DE BORDEAUX,735 *,,26-I-1,MCF,Non,25,26,,01/09/2023,23/02/2023,30/03/2023,Analyse : contrôle et identification pour des systèmes par des équations aux dérivées partielles,Talence,
0333298F,UNIVERSITE DE BORDEAUX,736 *,,26-I-1,MCF,Non,25,26,,01/09/2023,23/02/2023,30/03/2023,EDP en physique mathématique,Talence,S
0333357V,IUT DE BORDEAUX,761 *,1441,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,Mathématiques appliquées à l'informatiqueGéométrie,DEPARTEMENT INFORMATIQUE,S
0342490X,UNIVERSITE DE MONTPELLIER,114 *,,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,"Topologie, interactions avec la géométrie",Montpellier,
0353074B,UNIVERSITE DE RENNES (EPE),20 *,MCF1130,26-I-1,MCF,Non,25,26,,01/09/2023,23/02/2023,30/03/2023,"Système dynamique, théorie des groupes, géométrie",RENNES,
0353074B,UNIVERSITE DE RENNES (EPE),21 *,MCF0219,26-I-1,MCF,Non,25,26,,01/09/2023,23/02/2023,30/03/2023,"L'IRMAR recrute un ou une spécialiste de géométrie, d'algèbre et/ou d'arithmétique, qui interviendra dans les enseignements de l'UFR de mathématiques et participera à la vie de l'UFR et de l'IRMAR.",RENNES,
0370800U,UNIVERSITE DE TOURS,4636 *,1368,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,Algèbre et Combinatoire,TOURS,
0421095M,UNIVERSITE DE SAINT-ETIENNE,4412 *,,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,"Algèbre, Théorie des nombres",SAINT-ETIENNE,
0442953W,NANTES UNIVERSITE,104 *,0483,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,Géométrie et analyse globale,Nantes,
0490970N,UNIVERSITE D'ANGERS,4471,PTMCF0256,26-I-1,MCF,Non,25,,,01/09/2023,20/02/2023,24/03/2023,Mathématiques Fondamentales,ANGERS,
0490970N,UNIVERSITE D'ANGERS,4472,PTMCF0477,26-I-1,MCF,Non,25,,,01/09/2023,20/02/2023,24/03/2023,Mathématiques Fondamentales,ANGERS,
0542493S,UNIVERSITE DE LORRAINE,1628 *,25-72MCF0005,26-I-1,MCF,Non,25,72,,01/09/2023,23/02/2023,30/03/2023,Formation des enseignants à l'enseignement des mathématiques,METZ,S
0542493S,UNIVERSITE DE LORRAINE,1645 *,25MCF0823,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,"Mathématiques Fondamentales, Géométrie",NANCY,
0597239Y,UNIVERSITE DE LILLE,147 *,,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,Géométrie - topologie,Villeneuve d'Ascq,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,76 *,MCF0655,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,Théorie des nombres,Aubiere,
0673021V,UNIVERSITE DE STRASBOURG,4857 *,,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,Mathématiques,Strasbourg,
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4265 *,0043,26-I-1,MCF,Non,25,26,,01/09/2023,23/02/2023,30/03/2023,Maître de conférences (H/F): Analyse et Modélisation,Lyon,
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4266 *,0066,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,Maître de conférences (H/F) : Géométrie,Lyon,
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4379 *,536,26-I-1,MCF,Non,25,,,01/09/2023,23/02/2023,30/03/2023,"E:Enseignement en licence de mathématiques,parcours math-info,master math appliquées.R:Complexité algorithmique,calcul algébrique et formel,combinatoire,modèles de calcul,théorie de l'optimisation.",CHAMBERY,S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,443,,26-I-1,MCF,Non,25,26,,01/09/2023,27/01/2023,03/03/2023,Formation initiale et continue des enseignants du premier et du second degré en Mathématiques appliquées et application des mathématiques,10 rue Molitor,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,463,,26-I-1,MCF,Non,25,,,01/09/2023,27/01/2023,03/03/2023,Mathématiques fondamentales et interactions,Campus Pierre et Marie Curie,
