UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0420957M,UNIV. SAINT-ETIENNE (IUT ST ETIENNE),4386 *,0073,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,MANAGEMENT ET MARKETING DURABLES,IUT ST ETIENNE,S
0422048Y,UNIV. SAINT-ETIENNE (IUT ROANNE),4385 *,0892,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,ÉCONOMIE,ROANNE,S
0442953W,NANTES UNIVERSITE,17 *,1313,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Evaluation des politiques publiques,Nantes,
0450855K,UNIVERSITE D'ORLEANS,4496 *,MCF0521,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,"Economie de l'Environnement, économie internationale",UFR DEG,
0490970N,UNIVERSITE D'ANGERS,4405,PTMCF0370,26-I-1,MCF,Non,5,,,01/09/2022,23/02/2022,25/03/2022,Sciences économiques,ANGERS,
0490970N,UNIVERSITE D'ANGERS,4406,PTMCF1142,26-I-1,MCF,Non,5,,,01/09/2022,23/02/2022,25/03/2022,Finance,ANGERS,
0542493S,UNIVERSITE DE LORRAINE,1464 *,05-06MCF0227,26-I-1,MCF,Non,5,6,,01/09/2022,24/02/2022,31/03/2022,Finance d'entreprise / économie financière,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1468 *,05MCF0533,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,"Économie générale, histoire économique, politiques sociales",NANCY,
0542493S,UNIVERSITE DE LORRAINE,1506 *,05MCF0321,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Micro-économie appliquée / micro-économétrie,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1510 *,05MCF0035,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,One health economics,NANCY,
0597239Y,UNIVERSITE DE LILLE,21 *,,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Economie politique institutionnaliste.,VILLENEUVE D'ASCQ,
0597239Y,UNIVERSITE DE LILLE,22 *,,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Economie de la production.,VILLENEUVE D'ASCQ,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,10 *,MCF0517,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,"Recherche : économie du développement - économie internationale ; Economie appliquée ; Enseignement : Licence et master, français/ anglais ; économie internationale ; techniques quantitatives.",Clermont-Ferrand,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4259 *,,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Économie ; Politiques publiques,"PERPIGNAN ALDUY/MAILLY, MENDE, NARBONNE",
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4263 *,,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Politiques économiques et macroéconomie,PERPIGNAN,
0673021V,UNIVERSITE DE STRASBOURG,4765 *,,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Macroéconomie,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4766 *,,26-I-2,MCF,Non,5,19,,01/09/2022,24/02/2022,31/03/2022,Histoire des sciences sociales-préparation aux concours des métiers de l'enseignement (Agrégation de sciences économiques et sociales),Strasbourg,
0750736T,UNIVERSITE PARIS-DAUPHINE,4289 *,102,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,"Econométrie avec applications en économie financière, macroéconomie ou énergie. Expertise en séries temporelles demandée, compétences en science des données. Enseignement en français ou anglais.",Paris,
0750736T,UNIVERSITE PARIS-DAUPHINE,4290 *,176,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Sciences économiques,Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4687 *,1831,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Economie financière,Maison des Sciences Economiques,S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4708 *,1927,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Histoire des théories monétaires et financières,"PMF, Pantheon, Sorbonne",
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4316 *,0500MCF0098,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Economie mathématique et micro-économie appliquée,Paris,
0753455Y,ECOLE NORMALE SUPERIEURE DE PARIS,4243 *,,26-I-2,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,"Maître de conférences de toutes les spécialités des sciences économiques, poste à l'ENS-PSL ...",Paris,
0755976N,UNIVERSITE DE PARIS,248,2095,26-I-1,MCF,Non,5,,,01/09/2022,26/01/2022,28/02/2022,Economie institutionnaliste - Transitions,Grands Moulins,S
0761904G,UNIVERSITE DE ROUEN,4583 *,,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Microéconométrie,Campus Pasteur Rouen,
0851457X,UNIV. NANTES (IUT ROCHE SUR YON),37 *,2009,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Sciences économiques et de gestion,La Roche-Sur-Yon,
0860856N,UNIVERSITE DE POITIERS,4727 *,,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,"La ou le candidat-e devra inscrire ses travaux de recherche dans l axe Monnaie, Banque, Finance du CRIEF, en particulier en macroéconomie monétaire.",Poitiers,
0860856N,UNIVERSITE DE POITIERS,4728 *,,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,"La ou le candidat-e devra inscrire ses travaux de recherche dans l axe Sante, Travail, Education du CRIEF.",Poitiers,
0912423P,ENS PARIS-SACLAY,12 *,,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,"Economie théorique, économie appliquée, économétrie",GIF-SUR-YVETTE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4716 *,E2DE103979,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,"Macroéconométrie, économétrie financière, économétrie théorique",NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4717 *,E2DE101134,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Développement durable et transition énergétique,NANTERRE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4888 *,CREA,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,économie digitale et développement durable en anglais,CRETEIL CAMPUS CENTRE,
9710585J,UNIVERSITE DES ANTILLES,4430 *,,26-I-1,MCF,Non,5,,,01/09/2022,24/02/2022,31/03/2022,Economie monétaire et financière,CAMPUS DE SCHOELCHER,
9740478B,UNIVERSITE DE LA REUNION,4343,,26-I-1,MCF,Non,5,,,01/09/2022,21/02/2022,31/03/2022,Sciences economiques,Sites de Moufia et du Tampon,
9740478B,UNIVERSITE DE LA REUNION,4344,,26-I-1,MCF,Non,5,,,01/09/2022,21/02/2022,31/03/2022,Sciences Economiques,Sites du Moufia et du Tampon,
0062205P,UNIVERSITE COTE D'AZUR,96 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"gestion des ressources humaines, théories des organisations, management digital",Nice,
0062205P,UNIVERSITE COTE D'AZUR,97 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"entrepreneuriat, innovation, management territorial",Nice,
0134009M,UNIVERSITE AIX-MARSEILLE,1055 *,1762,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Management international,AIX-EN-PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,1056 *,1920,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Entrepreneuriat, finance",AIX-EN-PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,1057 *,CREA 003 BMS,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Management public et contrôle de gestion public,AIX-EN-PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,1058 *,724,26-I-1,MCF,Non,6,70,,01/09/2022,24/02/2022,31/03/2022,"Formation des enseignants - Sciences de gestion, Sciences de l'éducation",AIX-EN-PROVENCE,
0141408E,UNIVERSITE DE CAEN,4540 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Management du Social ou de l'Économie Sociale et Solidaire ou de la SantéUne bonne connaissance des secteurs du Médico-Social et/ou de l'Économie Sociale et Solidaire et/ou Santé est primordiale.,CAEN,
0141408E,UNIVERSITE DE CAEN,4542 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Le ou la MCF interviendra en BUT Gestion des Entreprises et des Administrations de l¿IUT Grand Ouest Normandie ¿ pôle de Cherbourg.,CHERBOURG EN COTENTIN,
0141408E,UNIVERSITE DE CAEN,4565 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Management de la santé, formations paramédicales",CAEN,
0211139Z,UNIVERSITE DE DIJON (IUT DIJON),4659 *,E000001313,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Sciences de Gestion,AUXERRE,
0211139Z,UNIVERSITE DE DIJON (IUT DIJON),4671 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Marketing/Responsabilité sociale des organisations (RSO),Dijon,
0211237F,UNIVERSITE DE DIJON,4634 *,E000000867,26-I-1,MCF,Non,6,74,,01/09/2022,24/02/2022,31/03/2022,Management du Sport,Dijon,
0211237F,UNIVERSITE DE DIJON,4643 *,E000000018,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Gestion des Ressources Humaines,Dijon,
0211237F,UNIVERSITE DE DIJON,4644 *,E000000916,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Sciences de Gestion : Comptabilité Contrôle Audit,Dijon,S
0271666P,UNIVERSITE DE ROUEN (IUT EVREUX),4581 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Marketing,Evreux,
0301687W,UNIVERSITE DE NIMES,4194 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Sciences de Gestion et du Management,NIMES,
0311382J,UNIVERSITE TOULOUSE 1,4265,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"-Stratégie;-Enseignement de niveau licence, master et programme doctoral en anglais;-Publications dans les revues académiques internationales de haut niveau",Toulouse,
0311382J,UNIVERSITE TOULOUSE 1,4266,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"-Gestion des ressources humaines;-Enseignement de niveau licence, master et programme doctoral en anglais;-Publications dans les revues académiques internationales de haut niveau",Toulouse,
0311382J,UNIVERSITE TOULOUSE 1,4267,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"-Gestion des ressources humaines;-Enseignement de niveau licence, master et programme doctoral en anglais;-Publications dans les revues académiques internationales de haut niveau",Toulouse,
0311382J,UNIVERSITE TOULOUSE 1,4273,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"-Comptabilité, contrôle, audit;-Enseignement de niveau licence, master et programme doctoral en anglais;-Publications dans les revues académiques internationales de haut niveau",Toulouse,
0333298F,UNIVERSITE DE BORDEAUX,627 *,627,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Contrôle stratégie,Bordeaux,
0333357V,IUT DE BORDEAUX,665 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Gestion des ressources humaines,Bordeaux Bastide,S
0342490X,UNIVERSITE DE MONTPELLIER,16 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Gestion des Ressources Humaines,Montpellier,
0342490X,UNIVERSITE DE MONTPELLIER,17 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Finance,Montpellier,
0350095N,ECOLE HAUTES ETUDES SANTE PUB,4045 *,156,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Management en santé,Rennes ou Paris,
0422048Y,UNIV. SAINT-ETIENNE (IUT ROANNE),4382 *,0632,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"ENTREPRENEURIAT, MANAGEMENT ET STRATÉGIE D'ENTREPRISE",ROANNE,S
0440982D,UNIV. NANTES (IUT SAINT NAZAIRE),47 *,0222,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Commerce international - innovation - communication - numérique -ressources humaines,SAINT-NAZAIRE,
0442953W,NANTES UNIVERSITE,16 *,1172,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Management de l'innovation / Économie de l'Innovation,Nantes,
0442953W,NANTES UNIVERSITE,18 *,1061,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Marketing quantitatif, data",Nantes,
0450855K,UNIVERSITE D'ORLEANS,4497 *,MCF0434,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Marketing - stratégies digitales - solutions innovantes,UFR DEG,
0450855K,UNIVERSITE D'ORLEANS,4498 *,MCF0806,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Management des Systèmes d'Information - Contrôle et Pilotage - Digital - Stratégies,UFR DEG,
0450855K,UNIVERSITE D'ORLEANS,4499 *,MCF0505,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Logistique, Systèmes d'Information, Gestion de Production",IUT DE CHARTRES,
0450855K,UNIVERSITE D'ORLEANS,4500 *,MCF0712,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Marketing,IUT DE L'INDRE,
0490769V,UNIV. ANGERS (IUT ANGERS),4409,PTMCF0563,26-I-1,MCF,Non,6,,,01/09/2022,23/02/2022,25/03/2022,Sciences de gestion,ANGERS,
0490970N,UNIVERSITE D'ANGERS,4407,PTMCF1233,26-I-1,MCF,Non,6,,,01/09/2022,23/02/2022,25/03/2022,"Sciences de Gestion et du Management, spécialité Marketing (International, Digital).",ANGERS,
0490970N,UNIVERSITE D'ANGERS,4410,PTMCF0004,26-I-1,MCF,Non,6,,,01/09/2022,23/02/2022,25/03/2022,"Sciences de Gestion et du Management, spécialitéMarketing (Innovation, Développement Durable, Alimentation)",ANGERS,
0511296G,UNIVERSITE DE REIMS,4502 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Enseignement: disciplines comptables et financières en licence Recherche: outils comptables, pilotage des organisations en transition",TROYES,
0530951W,UNIV. LE MANS (IUT LAVAL),4343 *,06MCFCREA,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Marketing, Marketing digital, Communication commerciale",IUT LAVAL,
0542493S,UNIVERSITE DE LORRAINE,1469 *,06MCF0355,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Management de l'immobilier,METZ,
0542493S,UNIVERSITE DE LORRAINE,1500 *,06MCF0649,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Comptable financière et fiscale, entreprenariat, innovation",LONGWY,
0542493S,UNIVERSITE DE LORRAINE,1501 *,06MCF0789,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Marketing,THIONVILLE,
0542493S,UNIVERSITE DE LORRAINE,1509 *,06MCF0077,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Entrepreneuriat, management public",NANCY,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4185 *,0098,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Marketing,Vannes,
0595964M,UNIVERSITE DU LITTORAL,4318 *,0322,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Marketing, Marketing international, E-marketing et marketing des services, E-commerce, E-communication, RSE, Entrepreneuriat",ISCID-CO Dunkerque  Longuenesse,
0597215X,IUT LILLE,287 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Sciences de gestion - RH - Contrôle de gestion sociale,VILLENEUVE D'ASCQ,
0597215X,IUT LILLE,288 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Marketing, commerce, distribution",ROUBAIX,
0597239Y,UNIVERSITE DE LILLE,43 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Retail et numérique,ROUBAIX,
0597239Y,UNIVERSITE DE LILLE,44 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Banque - Intermédiation Financière,LILLE,
0597239Y,UNIVERSITE DE LILLE,45 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Finance d'entreprise - Comptabilité financière,LILLE,
0597239Y,UNIVERSITE DE LILLE,46 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Gestion des Ressources Humaines, Management de l'Innovation dans les secteurs de la santé, du culturel",LILLE,
0597239Y,UNIVERSITE DE LILLE,47 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Stratégie et Innovation,LILLE,
0597239Y,UNIVERSITE DE LILLE,48 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Marketing Data Science,LILLE,
0597239Y,UNIVERSITE DE LILLE,66 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Sciences de gestion,LOOS,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,32 *,MCF1121,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Enseignement : Alter-management en contexte international et interculturel, gestion de projets.Recherche : Management durable, dynamique humaine des organisations.",Clermont-Ferrand,S
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4265 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Comptabilité, contrôle, finance",PERPIGNAN,
0673021V,UNIVERSITE DE STRASBOURG,4767 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Gestion de l'innovation,Strasbourg,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4647,0103,26-I-1,MCF,Non,6,26,,01/09/2022,21/02/2022,23/03/2022,Méthodes quantitatives pour l'actuariat et la gestion des risques,Villeurbanne,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4522 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Finance d'entreprise,Campus Berges du Rhone,S
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4397 *,0361,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Comptabilité,Lyon-Bourg en Bresse,
0720916E,UNIVERSITE DU MANS,4333 *,06MCFCREA2,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Marketing,LE MANS,
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4336 *,321,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"E:Stratégie/Innovation/Organisation/Gestion de projet.R:Intégrer 1 des 2 axes du laboratoire IREGE:Innovation et développement des organisations ou Environnement,consommation durable et tourisme.",CHAMBERY,S
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4337 *,332,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"E:Département LEA licence et master.Domaine:management.R:Laboratoire IREGE axe Innovation et développement des organisations.Champ du management:stratégie,organisation,management international.",ANNECY,S
0750736T,UNIVERSITE PARIS-DAUPHINE,4291 *,54,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Comportement organisationnel et gestion des ressources humaines,"Paris, Londres, Tunis",
0750736T,UNIVERSITE PARIS-DAUPHINE,4292 *,180,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Comptabilité, contrôle, audit",Paris,
0750736T,UNIVERSITE PARIS-DAUPHINE,4293 *,486,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,MCF en stratégie,Paris,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4319 *,0600MCF0385,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Logistique et Système d'information,Paris,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4260 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"COMPTABILITE, CONTROLE DE GESTION",PARIS,
0761904G,UNIVERSITE DE ROUEN,4575 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,GRH Management - Organisation,Campus Pasteur Rouen,
0772894C,UNIVERSITE GUSTAVE EIFFEL,51 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Contrôle de gestion, pilotage de la performance",CHAMPS-SUR-MARNE,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4256 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Management des organisations, RH et environnement digital. Enseignement dans les parcours des masters management (accréditations Saclay et UVSQ). Implication notamment dans la mention GRH.",Guyancourt,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4257 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Contrôle de Gestion et RSE. Contrôle de gestion, finances, comptabilité verteAnglais des affairesEntrepreneuriat et gestion de projet",MANTES,
0830766G,UNIVERSITE DE TOULON (VAR),4222 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Psychosociologie des organisations,organisation entreprises,PPP,management équipes commerciales,SAE,communication,vente,GRH,RSE,nouvelles formes de travail,gestion stress et émotions au travail.",Toulon et La Garde,
0840685N,UNIVERSITE D'AVIGNON,4204 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"En Sciences de Gestion et du Management, le candidat sera spécialisé en management des systèmes d¿information, en management et marketing digital, et en gestion des projets numériques.",Avignon,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4248 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Sciences de gestion spécialisé en marketing,EVRY,
0912408Y,UNIVERSITE PARIS SACLAY,143 *,06MCF1489,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Marketing,IUT Sceaux,
0912408Y,UNIVERSITE PARIS SACLAY,144 *,06MCF1520,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Comptabilité finances,IUT Sceaux,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4718 *,E2DE103816,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Gestion de Production (Lean Management), Logistique,Méthodes quantitatives, Systèmes d¿information",NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4753 *,CREA-MCF-IUT,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Marketing/Marketing digital,IUT de Ville dAvray Site de Nanterre,
0931827F,UNIVERSITE PARIS 8,4590 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,Stratégie - Organisation,TREMBLAY EN FRANCE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4908 *,CREA,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Comptabilité, Contrôle de gestion, Audit",SITE DE VITRY,
0952259P,CY CERGY PARIS UNIVERSITE,108 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Théorie des organisations, stratégie, management",Cergy,
9710585J,UNIVERSITE DES ANTILLES,4431 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,"Comptabilité, Contrôle, Audit (CCA), Marketing, Management des ressources humaines, Management.",CAMPUS DE SCHOELCHER,
9710585J,UNIVERSITE DES ANTILLES,4438 *,,26-I-1,MCF,Non,6,,,01/09/2022,24/02/2022,31/03/2022,pilotage d'une formation de licence professionnelle ou master,CAMPUS DE FOUILLOLE,
0134009M,UNIVERSITE AIX-MARSEILLE,1059 *,756,26-I-1,MCF,Non,7,70,,01/09/2022,24/02/2022,31/03/2022,Formation des enseignants en didactique du français,MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,1087 *,2670,26-I-1,MCF,Non,7,,,01/09/2022,24/02/2022,31/03/2022,Syntaxe,Aix-En-Provence,
0251215K,UNIVERSITE DE BESANCON,4626 *,1103,26-I-1,MCF,Non,7,,,01/09/2022,24/02/2022,31/03/2022,"Interaction, Oralités, Analyse du Discours",Besancon,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4433 *,0700MCF1353,26-I-1,MCF,Non,7,70,,01/09/2022,24/02/2022,31/03/2022,didactique du français,Rennes et autres sites,
0311383K,UNIVERSITE TOULOUSE 2,4607 *,,26-I-1,MCF,Non,7,,,01/09/2022,24/02/2022,31/03/2022,phonétique et linguistique,TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4608 *,,26-I-1,MCF,Non,7,,,01/09/2022,24/02/2022,31/03/2022,langue des signes et traductologie,TOULOUSE,
0333296D,ESPE ACADEMIE BORDEAUX,673 *,,26-I-1,MCF,Non,7,,,01/09/2022,24/02/2022,31/03/2022,Sciences du langage - Didactique du Français,INSPE Academie Bordeaux - site Gironde,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4323 *,0554,26-I-1,MCF,Non,7,,,01/09/2022,24/02/2022,31/03/2022,Linguistique informatique et analyse du discours,MONTPELLIER,
0342490X,UNIVERSITE DE MONTPELLIER,1 *,,26-I-1,MCF,Non,7,11,70,01/09/2022,24/02/2022,31/03/2022,Didactique de l'anglais et formation des enseignant.e.s,Montpellier,
0370800U,UNIVERSITE DE TOURS,4553 *,0297,26-I-1,MCF,Non,7,,,01/09/2022,24/02/2022,31/03/2022,Francophonies - circulations - altérités,TOURS,
