UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0952259P,CY CERGY PARIS UNIVERSITE,55 *,,46-1,PR,Non,27,61,,01/09/2021,25/02/2021,30/03/2021,Massive multimodal/unstructured data analytics,CERGY,
9740478B,UNIVERSITE DE LA REUNION,4310,,46-1,PR,Non,27,,,01/09/2021,26/02/2021,30/03/2021,Informatique Mobile et Communicante; Données¿Connaissances¿Décision; Sécurité informatique; Internet des objets.,CAMPUS DE TERRE SAINTE-SAINT PIERRE,
0062205P,UNIVERSITE COTE D'AZUR,68 *,28 PR 724,46-1,PR,Non,28,29,30,01/09/2021,25/02/2021,30/03/2021,Physique générale,Nice,
0134009M,UNIVERSITE AIX-MARSEILLE,991 *,06,46-3,PR,Non,28,29,,01/09/2021,25/02/2021,30/03/2021,Physique,MARSEILLE,
0311384L,UNIVERSITE TOULOUSE 3,4672 *,,46-3,PR,Non,28,29,30,01/09/2021,25/02/2021,30/03/2021,"Physique de la matière condensée, optique, physique des solides, physique statistique, physique théorique",UNIVERSITE TOULOUSE 3,
0333298F,UNIVERSITE DE BORDEAUX,543 *,STIUT05-21,46-1,PR,Non,28,,,01/09/2021,25/02/2021,30/03/2021,Physique,Talence - Gradignan,S
0342321N,UNIVERSITE DE MONTPELLIER,392 *,0627,46-1,PR,Non,28,,,01/09/2021,25/02/2021,30/03/2021,"Physicien théoricien, expert de : Théorie de l'effet Casimir et Casimir-Polder hors équilibre thermique, Théorie du transfert radiatif de chaleur, Théorie du transfert d'énergie à l'échelle atomique.",Montpellier,S
0342321N,UNIVERSITE DE MONTPELLIER,398 *,0731,46-1,PR,Non,28,,,01/09/2021,25/02/2021,30/03/2021,"Expérimentateur en Physique & Science des Matériaux, spécialiste des nanotubes, de carbone et du graphène. Croissance, étude structurale, propriétés optiques, électroniques & vibrationnelles",MONTPELLIER,S
0370800U,UNIVERSITE DE TOURS,4520 *,0807,46-1,PR,Non,28,,,01/09/2021,25/02/2021,30/03/2021,"Physique de la Matière Condensée, Physique des matériaux",TOURS,
0381912X,INP DE GRENOBLE,4151,,46-1,PR,Non,28,,,01/09/2021,26/02/2021,30/03/2021,Théories et simulations pour la spintronique fondamentale et/ou appliquée,GRENOBLE,
0597065J,UNIVERSITE DE LILLE,240 *,,46-1,PR,Non,28,,,01/09/2021,25/02/2021,30/03/2021,"Théorie et simulations de nanostructures photoniques, plasmoniques et phononiques",VILLENEUVE D'ASCQ,
0753455Y,ECOLE NORMALE SUPERIEURE DE PARIS,4227 *,,46-3,PR,Non,28,29,30,01/09/2021,25/02/2021,30/03/2021,"Développer un projet de recherche original au meilleur niveau international dans l un des laboratoires du département de physique de l ENS (LPENS, LKB)",Paris,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,287,28PR0929,46-3,PR,Non,28,,,01/09/2021,29/01/2021,05/03/2021,Milieux denses et matériaux,Campus Pierre et Marie Curie,
0755976N,UNIVERSITE DE PARIS,102,246,46-3,PR,Non,28,29,60,01/09/2021,22/01/2021,26/02/2021,"Physique, depuis le macroscopique jusqu'au vivant",Paris Rive Gauche (PRG),
0755976N,UNIVERSITE DE PARIS,104,279,46-3,PR,Non,28,30,,01/09/2021,22/01/2021,26/02/2021,Physique quantique et nanoscopique,Paris Rive Gauche (PRG),
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4249 *,,46-3,PR,Non,28,30,,01/09/2021,25/02/2021,30/03/2021,Physique de la matière condensée,Versailles,
0333298F,UNIVERSITE DE BORDEAUX,542 *,STIUT04-21,46-1,PR,Non,29,30,,01/09/2021,25/02/2021,30/03/2021,Physique,Talence - Gradignan,S
0632035V,UNIVERSITE CLERMONT AUVERGNE,268 *,PR0433,46-1,PR,Non,29,,,01/09/2021,25/02/2021,30/03/2021,"Enseignement: physique générale, nucléaire ou des particules, outils numériquesRecherche: Physique expérimentale des particules au LHC ; Applications médicales des rayonnements",Aubiere,S
0673021V,UNIVERSITE DE STRASBOURG,4737 *,,46-3,PR,Non,29,,,01/09/2021,25/02/2021,30/03/2021,Physique subatomique,Strasbourg,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,266,29PR1016,46-3,PR,Non,29,34,,01/09/2021,29/01/2021,05/03/2021,"Constituants élémentaires - Astronomie, astrophysique",Campus Pierre et Marie Curie,
0912408Y,UNIVERSITE PARIS SACLAY,88 *,29PR32,46-1,PR,Non,29,,,01/09/2021,25/02/2021,30/03/2021,Constituants élémentaires : Cosmologie théorique,ORSAY,
0101060Y,UNIVERSITE DE TECHNOLOGIE DE TROYES,4070 *,0134,46-4,PR,Non,30,,,01/09/2021,25/02/2021,30/03/2021,PU en nanotechnologie et nanosciences,TROYES,
0134009M,UNIVERSITE AIX-MARSEILLE,992 *,07,46-3,PR,Non,30,63,,01/09/2021,25/02/2021,30/03/2021,Physique,MARSEILLE,
0221036G,UNIV. RENNES 1 (IUT LANNION),4557 *,PR0922,46-3,PR,Non,30,63,28,01/09/2021,25/02/2021,30/03/2021,"Travail en équipe. Ens. MP/IUT optique-physique-EEA; respo.pédago. Expérience IUT/MP. Rech. Foton-SP; Expertise en photonique: optique guidée- MIR-capteurs-centres NV.  Collab. internatio., contrats.",LANNION,
0595964M,UNIVERSITE DU LITTORAL,4298 *,,46-1,PR,Non,30,,,01/09/2021,25/02/2021,30/03/2021,"Développement de composants innovants pour l¿optique guidée, notamment pour des applications dans le moyen infrarouge en intégrant l¿utilisation de verres chalcogénures.",Calais et Dunkerque,
0062205P,UNIVERSITE COTE D'AZUR,69 *,31 PR 687,46-3,PR,Non,31,32,,01/09/2021,25/02/2021,30/03/2021,Chimie des produits  naturels,Nice,
0134009M,UNIVERSITE AIX-MARSEILLE,986 *,01,46-3,PR,Non,31,32,33,01/09/2021,25/02/2021,30/03/2021,Professeur porteur d'un projet ambitieux en chimie dans une UMR de l'UFR Sciences d'Aix-Marseille Université,MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,987 *,02,46-3,PR,Non,31,32,33,01/09/2021,25/02/2021,30/03/2021,Professeur porteur d'un projet ambitieux en chimie dans une UMR de l'UFR Sciences d'Aix-Marseille Université,MARSEILLE,
0333298F,UNIVERSITE DE BORDEAUX,533 *,04-21,46-1,PR,Non,31,32,,01/09/2021,25/02/2021,30/03/2021,"Chimie Moléculaire, Spectroscopie, Modélisation, Biologie Chimique et Chimie Biophysique",Talence - Bordeaux,S
0333298F,UNIVERSITE DE BORDEAUX,534 *,05-21,46-1,PR,Non,31,33,,01/09/2021,25/02/2021,30/03/2021,"Matériaux, Relation Structures-Propriétés, Modélisation, Caractérisation",Talence,S
0342321N,UNIVERSITE DE MONTPELLIER,394 *,0916,46-4,PR,Non,31,,,01/09/2021,25/02/2021,30/03/2021,Nanomatériaux pour la conversion électrochimique de l'énergie,Montpellier,S
0595964M,UNIVERSITE DU LITTORAL,4299 *,,46-1,PR,Non,31,,,01/09/2021,25/02/2021,30/03/2021,Catalyse hétérogène ; Catalyse pour l¿énergie; Caractérisation physico-chimique et synthèse de matériaux solides,Calais et Dunkerque,
0632035V,UNIVERSITE CLERMONT AUVERGNE,269 *,PR0307,46-1,PR,Non,31,,,01/09/2021,25/02/2021,30/03/2021,Le/la Professeur-e enseignera la Chimie Physique. La recherche concernera les fluides pour l'extraction et la production d'énergie et/ou les interfaces moléculaires et modélisation multi-échelles.,Aubiere,
0673021V,UNIVERSITE DE STRASBOURG,4738 *,,46-1,PR,Non,31,,,01/09/2021,25/02/2021,30/03/2021,Chimie et physique,Illkirch,
0755976N,UNIVERSITE DE PARIS,94,161,46-1,PR,Non,31,32,33,01/09/2021,22/01/2021,26/02/2021,Chimie à l'interface de la biologie et de la santéLe développement de nouvelles méthodologies expérimentales ou théoriques à l'interface de la chimie et biologie,Paris Rive Gauche (PRG),
0860856N,UNIVERSITE DE POITIERS,4707 *,,46-1,PR,Non,31,,,01/09/2021,25/02/2021,30/03/2021,"Enseignements de chimie générale, minérale et analytique du niveau L1 à M2. Recherche : (Photo)-Electrocatalyse, Matériaux, Energie, Chimie durable.",Poitiers,
0912408Y,UNIVERSITE PARIS SACLAY,90 *,31PR68,46-1,PR,Non,31,,,01/09/2021,25/02/2021,30/03/2021,Transferts d'électrons et/ou processus induits par des électrons dans des nanosystèmes,ORSAY,
9740478B,UNIVERSITE DE LA REUNION,4324,,46-1,PR,Non,31,,,01/09/2021,26/02/2021,30/03/2021,"Chimie théorique, physique et modélisation computationnelle",CAMPUS DU MOUFIA,
9830445S,UNIV. NOUVELLE CALEDONIE,4141,PR,46-1,PR,Non,31,,,01/07/2021,09/02/2021,11/03/2021,"L'Université de la Nouvelle-Calédonie recrute un·e professeur·e des universités section CNU 31 avec une expertise reconnue en physico-chimie, électrochimie et chimie analytique pour l'environnement.",NOUMEA,
0134009M,UNIVERSITE AIX-MARSEILLE,977 *,2526,46-3,PR,Non,32,,,01/09/2021,25/02/2021,30/03/2021,organique et chimie industrielle Méthodes analytiques pour les sciences de l'environnement,MARSEILLE,
0333298F,UNIVERSITE DE BORDEAUX,535 *,06-21,46-1,PR,Non,32,33,,01/09/2021,25/02/2021,30/03/2021,"Synthèse, Réactivité, Matériaux organiques et bio organiques, polymères, inorganiques",Talence - Bordeaux,S
0350097R,INSA DE RENNES,4071 *,32PR0024,46-4,PR,Non,32,,,01/09/2021,25/02/2021,30/03/2021,Chimie de coordination des terres rares. Magnétisme Moléculaire. Luminescence,INSA RENNES,
0511296G,UNIVERSITE DE REIMS,4463 *,,46-3,PR,Non,32,,,01/09/2021,25/02/2021,30/03/2021,"Enseignements: chimie générale, chimie inorganique et chimie de coordination.Recherche: élaboration d¿édifices moléculaires complexes",REIMS,
0673021V,UNIVERSITE DE STRASBOURG,4739 *,,46-1,PR,Non,32,,,01/09/2021,25/02/2021,30/03/2021,"Chimie organique, minérale, industrielle, Chimie moléculaire et interfaces",Strasbourg,
0755976N,UNIVERSITE DE PARIS,105,242,46-3,PR,Non,32,,,01/09/2021,22/01/2021,26/02/2021,Professeur des Universités,Saint-Germain-des-Pres,
0840685N,UNIVERSITE D'AVIGNON,4182 *,,46-1,PR,Non,32,62,,01/09/2021,25/02/2021,30/03/2021,Transformation d¿agro-ressources ou de matières biologiques en ingrédients et formulation des produits alimentaires.,Avignon,
0333232J,INP DE BORDEAUX,4105 *,0105,46-1,PR,Non,33,62,63,01/09/2021,25/02/2021,30/03/2021,Energie et développement durable,Talence,S
0450855K,UNIVERSITE D'ORLEANS,4474 *,PR0913,46-1,PR,Non,33,,,01/09/2021,25/02/2021,30/03/2021,"THERMODYNAMIQUE, METALLURGIE ET MATERIAUX METALLIQUES",POLYTECH ORLEANS,
0542493S,UNIVERSITE DE LORRAINE,1378 *,33PR0048,46-1,PR,Non,33,,,01/09/2021,25/02/2021,30/03/2021,Chimie des matériaux,NANCY,S
0681166Y,UNIVERSITE DE MULHOUSE,4256 *,33-31 PR000,46-1,PR,Non,33,31,,01/09/2021,25/02/2021,30/03/2021,Le-la Professeur-e des Universités développera ses travaux de recherche afin de renforcer les compétences de l¿IS2M dans le domaine des nouveaux matériaux fonctionnels et de leur mise en forme.,FACULTE DES SCIENCES ET TECHNIQUES,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,274,33PR0784,46-1,PR,Non,33,,,01/09/2021,29/01/2021,05/03/2021,Chimie des Polymères,Campus Pierre et Marie Curie,
0870669E,UNIVERSITE DE LIMOGES,4371 *,0067,46-1,PR,Non,33,,,01/09/2021,25/02/2021,30/03/2021,Sciences des matériaux céramiques,LIMOGES,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4228 *,,46-3,PR,Non,33,,,01/09/2021,25/02/2021,30/03/2021,Professeur en Chimievoir fiche de poste,EVRY,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4841 *,CREA/ICMPE,46-1,PR,Non,33,,,01/09/2021,25/02/2021,30/03/2021,Chimie des matériaux,Dpt Chimie  Site de Vitry-sur-Seine,
0450855K,UNIVERSITE D'ORLEANS,4475 *,PR0524,46-1,PR,Non,35,36,,01/09/2021,25/02/2021,30/03/2021,GEODYNAMIQUE,OSUC - ORLEANS,
0542493S,UNIVERSITE DE LORRAINE,1369 *,35/60PR0155,46-1,PR,Non,35,60,,01/09/2021,25/02/2021,30/03/2021,Géosciences,NANCY,S
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4224 *,PR0020,46-1,PR,Non,35,,,01/09/2021,25/02/2021,30/03/2021,Sciences de la Terre - Physique-chimie des matériaux planétaires,15 parvis Rene Descartes,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,278,35PR1416,46-3,PR,Non,35,36,,01/09/2021,29/01/2021,05/03/2021,Géosciences,Campus Pierre et Marie Curie,
0755976N,UNIVERSITE DE PARIS,149,476,46-1,PR,Non,35,,,01/09/2021,22/01/2021,26/02/2021,Volcanologie fondamentale et appliquéeEURAXESS : Earth Sciences,Site Cuvier et Campus Grands Moulins,
0755976N,UNIVERSITE DE PARIS,150,477,46-1,PR,Non,35,,,01/09/2021,22/01/2021,26/02/2021,Géosciences fondamentales et appliquéesEURAXESS : Earth Sciences,Site Cuvier et Campus Grands Moulins,
0333298F,UNIVERSITE DE BORDEAUX,538 *,10-21,46-1,PR,Non,36,37,,01/09/2021,25/02/2021,30/03/2021,Homme & Changement Global,Talence,S
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4168 *,0959,46-1,PR,Non,36,,,01/09/2021,25/02/2021,30/03/2021,Dynamique des environnements sédimentaires marins et côtiers en réponse aux forçages naturels.,Vannes,
0450855K,UNIVERSITE D'ORLEANS,4476 *,PR0381,46-1,PR,Non,37,,,01/09/2021,25/02/2021,30/03/2021,"ELECTRODYNAMIQUE DES MILIEUX IONISES, PHYSIQUE DE L'ENVIRONNEMENT TERRESTRE, ATMOSPHERE NEUTRE ET MODELISATION",OSUC - ORLEANS,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4247 *,,46-3,PR,Non,37,34,,01/09/2021,25/02/2021,30/03/2021,Etude des environnements terrestres et/ou planétaires,GUYANCOURT / VERSAILLES,
0134009M,UNIVERSITE AIX-MARSEILLE,988 *,03,46-3,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Génie mécanique,MARSEILLE,
0141408E,UNIVERSITE DE CAEN,4512 *,,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Mécanique des fluides expérimentale ou numérique.Le(a) candidat(e) recruté(e) intégrera l¿équipe pédagogique « Mécanique » du Département Physique-Chimie et Ingénierie de l¿UFR Sciences.,CAEN,
0211139Z,UNIVERSITE DE DIJON (IUT DIJON),4569 *,E000000556,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Génie Civil,AUXERRE,S
0211237F,UNIVERSITE DE DIJON,4542 *,E000000512,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Mécanique des matériaux (bio)composites,NEVERS,
0310152X,INSA DE TOULOUSE,4099 *,0091,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Conception des systèmes mécatroniques embarquésDesign of embedded mechatronic systems,TOULOUSE,
0311381H,INP DE TOULOUSE,4143 *,0190,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,"Hydrologie, surface libre, sédiments, transferts/réactions biologiques ou chimiques",Toulouse,
0333298F,UNIVERSITE DE BORDEAUX,544 *,STIUT06-21,46-1,PR,Non,60,62,,01/09/2021,25/02/2021,30/03/2021,Modélisation multiphysique et instrumentation de systèmes mécaniques,Talence - Gradignan,S
0381912X,INP DE GRENOBLE,4137,,46-1,PR,Non,60,,,01/09/2021,26/02/2021,30/03/2021,Simulation numérique des écoulements pour les applications industrielles,GRENOBLE,
0383546Y,UNIVERSITE GRENOBLE ALPES,52 *,37344,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Méthodes numériques pour la géomécanique et le génie civil,Grenoble,
0597065J,UNIVERSITE DE LILLE,234 *,,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Homogénéisation numérique des milieux hétérogènes,VILLENEUVE D'ASCQ,
0597139P,CENTRALE LILLE INSTITUT,12 *,P1-020-PR085,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Génie civil,VILLENEUVE D'ASCQ,
0650048Z,ENI DE TARBES,4068 *,65,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Conception et fabrication additive,TARBES,
0681166Y,UNIVERSITE DE MULHOUSE,4277 *,60 PR 636,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,"Mécanique, Génie textile, Science des fibres",ENSISA,S
0690192J,INSA DE LYON,4265 *,0128,46-1,PR,Non,60,,,01/10/2021,25/02/2021,30/03/2021,Hydrologie urbaine,VILLEURBANNE,S
0753237L,ENSAM,4215 *,,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Biomécanique du Mouvement Sportif et de la Performance,ENSAM CAMPUS DE PARIS,
0762762P,UNIVERSITE DU HAVRE,4175 *,,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,"La personne recrutée doit avoir de fortes compétences en mécanique, mécanique des fluides, Energie Marine Renouvelable, et en développement et utilisation de méthodes numériques.",UNIVERSITE LE HAVRE NORMANDIE,S
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4246 *,,46-1,PR,Non,60,61,,01/09/2021,25/02/2021,30/03/2021,,VERSAILLES / VELIZY,
0860856N,UNIVERSITE DE POITIERS,4697 *,,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,"Enseignement en mécanique des fluides appliquée au génie thermique et énergie Recherche en hydrodynamique et mécanique des fluidesMots-clés: hydrodynamique, hydrauliques et aérauliques",Poitiers,
0900424X,BELFORT-MONTBEL (UNIV TECHNO),4078 *,,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Conception mécanique pour la fabrication additive 3D et 4D de systèmes complexes,Sevenans,
0912408Y,UNIVERSITE PARIS SACLAY,94 *,60PR1109,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Dynamique des Fluides et des Transferts,ORSAY,
0952259P,CY CERGY PARIS UNIVERSITE,56 *,,46-1,PR,Non,60,,,01/09/2021,25/02/2021,30/03/2021,Génie Civil,CERGY,
0211237F,UNIVERSITE DE DIJON,4539 *,E000000522,46-1,PR,Non,61,63,,01/09/2021,25/02/2021,30/03/2021,Signal pour systèmes électroniques de vision et perception,DIJON,S
0211237F,UNIVERSITE DE DIJON,4562 *,E000000596,46-3,PR,Non,61,63,,01/09/2021,25/02/2021,30/03/2021,"Systèmes de vision intelligents, traitement temps-réel",DIJON,S
0311086M,UNIV. TOULOUSE 3 (IUT),4684 *,1463,46-3,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,Systèmes autonomes de confiance,TOULOUSE,
0311384L,UNIVERSITE TOULOUSE 3,4673 *,,46-3,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,"Génie Informatique, Automatique et Traitement du signal",UNIVERSITE TOULOUSE 3,
0333298F,UNIVERSITE DE BORDEAUX,545 *,STIUT07-21,46-1,PR,Non,61,63,,01/09/2021,25/02/2021,30/03/2021,Systèmes pour l'énergie et le numérique,Talence - Gradignan,S
0333298F,UNIVERSITE DE BORDEAUX,546 *,STIUT08-21,46-1,PR,Non,61,63,,01/09/2021,25/02/2021,30/03/2021,Industrie du futur,Talence - Gradignan,S
0342321N,UNIVERSITE DE MONTPELLIER,384 *,0904,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,"Enseignement : Conception et test de circuits et systèmes microélectroniquesRecherche : Sécurité et intégrité des systèmes embarqués, systèmes adaptatifs à haute efficacité énergétique",Montpellier,
0342321N,UNIVERSITE DE MONTPELLIER,385 *,0535,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,"Enseignement : Automatique, Robotique, Traitement du signal et des images, Génie informatiqueRecherche : Robotique, Perception, Commande de systèmes",Montpellier,
0350936C,UNIVERSITE RENNES 1,4551 *,PR0921,46-3,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,Renforcer les interfaces internes du LTSI. Consolider/développer des méthodes de traitement du signal & les applications en technologies pour la santé. Assurer des fonctions de direction de formations,RENNES,
0381912X,INP DE GRENOBLE,4138,,46-1,PR,Non,61,,,01/09/2021,26/02/2021,30/03/2021,"Sciences du numérique pour les enjeux de l¿énergie, de l¿eau et de l¿environnement",GRENOBLE,
0422048Y,UNIV. SAINT-ETIENNE (IUT ROANNE),4336 *,0450,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,Génie industriel/Génie Hospitalier,ROANNE,
0440139M,UNIV. NANTES (IUT NANTES),4643 *,PR1200,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,Pilotage des systèmes de production ERP,NANTES,
0442409E,UNIV. NANTES (EPU),4639 *,PR2030,46-1,PR,Non,61,63,,01/09/2021,25/02/2021,30/03/2021,Commande robuste et gestion d'énergie dans les micro réseaux électriques,NANTES,
0450855K,UNIVERSITE D'ORLEANS,4477 *,PR0829,46-1,PR,Non,61,62,,01/09/2021,25/02/2021,30/03/2021,"OPTIMISATION ENERGETIQUE, TRANSPORT",POLYTECH ORLEANS,
0542493S,UNIVERSITE DE LORRAINE,1392 *,61PR1185,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,Digitalisation des systèmes cyber-physiques de production,NANCY,S
0650048Z,ENI DE TARBES,4069 *,60,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,"Interoperabilite, integration des donnees, intelligence artificielle, ontologies, systeme cyber-physique, industrie 4.0",TARBES,
0650048Z,ENI DE TARBES,4070 *,19,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,"Genie industriel, Systemes d information, Chaine logistique, Aide a la decision",TARBES,
0681166Y,UNIVERSITE DE MULHOUSE,4265 *,61 PR 0298,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,"Automatique, modélisation, commande des systèmes dynamiques et complexes, véhicule autonome",ENSISA,
0690192J,INSA DE LYON,4267 *,0359,46-1,PR,Non,61,,,01/10/2021,25/02/2021,30/03/2021,Imagerie médicale ; traitement du signal et informatique industrielle,VILLEURBANNE,S
0690192J,INSA DE LYON,4268 *,0065,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,Automatique/informatique Industrielle/robotique,VILLEURBANNE,S
0761904G,UNIVERSITE DE ROUEN,4538 *,,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,"Enseignement : Sciences du numérique : traitement numérique de l'informationRecherche : Traitement d'images, vision et perception",SAINT ETIENNE DU ROUVRAY,
0801344B,UNIVERSITE D'AMIENS,4551 *,,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,"AUTOMATIQUE, ELECTRONIQUE",POLE UNIVERSITAIRE SAINT LEU,
0900424X,BELFORT-MONTBEL (UNIV TECHNO),4079 *,,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,"Contrôle, commande",Belfort,
0951376E,ENSEA DE CERGY,4064 *,,46-1,PR,Non,61,,,01/09/2021,25/02/2021,30/03/2021,"Recherche : Systèmes communicants, sûrs et à faible empreinte. Laboratoire ETIS UMR 8051Enseignement : Réseaux et Telecom, Informatique et Systèmes, Traitement numérique du signal",CERGY,
0134009M,UNIVERSITE AIX-MARSEILLE,982 *,11,46-3,PR,Non,62,,,01/09/2021,25/02/2021,30/03/2021,Énergie & Physiques des transferts,MARSEILLE,
0311381H,INP DE TOULOUSE,4144 *,0179,46-1,PR,Non,62,,,01/09/2021,25/02/2021,30/03/2021,Génie des procédés,Toulouse,
0440982D,UNIV. NANTES (IUT SAINT NAZAIRE),4635 *,PR1705,46-1,PR,Non,62,,,01/09/2021,25/02/2021,30/03/2021,Génie des bioprocédés de culture et de bioraffinage de microalgues,SAINT NAZAIRE,
0442409E,UNIV. NANTES (EPU),4638 *,PR1942,46-1,PR,Non,62,,,01/09/2021,25/02/2021,30/03/2021,Thermique de la mise en forme des procédés métalliques,NANTES,
0450855K,UNIVERSITE D'ORLEANS,4478 *,PR0079,46-1,PR,Non,62,,,01/09/2021,25/02/2021,30/03/2021,GENIE MECANIQUE,IUT - BOURGES,S
0542493S,UNIVERSITE DE LORRAINE,1370 *,62PR0302,46-1,PR,Non,62,,,01/09/2021,25/02/2021,30/03/2021,Génie des Procédés,NANCY,S
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4167 *,0003,46-1,PR,Non,62,,,01/09/2021,25/02/2021,30/03/2021,Thermique - Énergétique,Lorient,
