"Périmètre";"Périmètre.ID";"Périmètre.label";"Année";"Qualification.Candidats.PR";"Qualification.Candidats.PR.femmes";"Qualification.Qualifiés.PR";"Qualification.Qualifiés.PR.femmes";"Qualification.Candidats.MCF";"Qualification.Candidats.MCF.femmes";"Qualification.Qualifiés.MCF";"Qualification.Qualifiés.MCF.femmes";"Concours.Postes.PR";"Concours.Candidats.PR";"Concours.Candidats.PR.femmes";"Concours.Recrutés.PR";"Concours.Recrutés.PR.femmes";"Concours.Postes.MCF";"Concours.Candidats.MCF";"Concours.Candidats.MCF.femmes";"Concours.Recrutés.MCF";"Concours.Recrutés.MCF.femmes";"Concours.Postes.ATER";"Concours.Postes.MCMU";"Concours.Postes.PRMU";"Source";"Effectif.MCF";"Effectif.PR";"Effectif.ETU";"Effectif.EC";"Contexte.TauxEncadrement";"Contexte.EvolRéelle";"Contexte.EvolNécessaire";"kpi.MCF.TauxTension";"kpi.MCF.TauxRéussite";"kpi.MCF.SansPoste";"kpi.MCF.TauxSélection";"kpi.MCF.TauxSélection.Qualification";"kpi.MCF.TauxSélection.Concours";"kpi.MCF.TauxSélection.QualifVsConcours";"kpi.PériodeRenouvellement"
"Section";"30";"Milieux dilués et optique";"2015";50;0,14;42;0,167;189;27,5;157;0,28;4;22;0,318;4;0;9;153;0,275;9;0,222;NA;NA;NA;"CNU";388;243;NA;631;NA;NA;NA;17;0,0588235294117647;144;0,0476190476190476;0,830687830687831;0,0573248407643312;0,822222222222222;70,1111111111111
"Section";"31";"Chimie théorique, physique, analytique";"2015";78;0,436;62;0,452;282;44,7;247;0,421;10;40;0,325;9;0,333;13;256;0,391;13;0,538;NA;NA;NA;"CNU";666;330;NA;996;NA;NA;NA;19,6923076923077;0,05078125;243;0,0460992907801418;0,875886524822695;0,0526315789473684;0,869888475836431;76,6153846153846
"Section";"32";"Chimie organique, inorganique, industrielle";"2015";62;0,355;46;0,304;226;46,9;185;0,465;10;32;0,281;10;0,3;16;280;0,396;16;0,375;NA;NA;NA;"CNU";871;389;NA;1260;NA;NA;NA;17,5;0,0571428571428571;264;0,0707964601769911;0,81858407079646;0,0864864864864865;0,804761904761905;78,75
"Section";"33";"Chimie des matériaux";"2015";92;0,435;57;0,456;331;38,4;195;0,4;5;20;0,3;5;0,4;14;253;0,395;14;0,143;NA;NA;NA;"CNU";587;316;NA;903;NA;NA;NA;18,0714285714286;0,0553359683794466;239;0,0422960725075529;0,589123867069486;0,0717948717948718;0,570977917981073;64,5
"Section";"34";"Astronomie, astrophysique";"2015";18;0,167;16;0,125;76;32,9;67;0,358;5;15;0,133;5;0,2;1;24;0,417;1;1;NA;NA;NA;"CNU";119;74;NA;193;NA;NA;NA;24;0,0416666666666667;23;0,0131578947368421;0,881578947368421;0,0149253731343284;0,88;193
"Section";"35";"Structure et évolution de la Terre et des autres planètes";"2015";55;0,273;51;0,294;150;46;130;0,462;11;43;0,186;11;0,273;12;133;0,346;12;0,25;NA;NA;NA;"CNU";338;196;NA;534;NA;NA;NA;11,0833333333333;0,0902255639097744;121;0,08;0,866666666666667;0,0923076923076923;0,855072463768116;44,5
"Section";"36";"Terre solide : géodynamique des enveloppes supérieures, paléobiosphère";"2015";52;0,327;40;0,3;168;46,4;149;0,49;3;17;0,412;3;0,333;5;103;0,398;5;0,4;NA;NA;NA;"CNU";265;125;NA;390;NA;NA;NA;20,6;0,0485436893203883;98;0,0297619047619048;0,886904761904762;0,0335570469798658;0,883435582822086;78
"Section";"37";"Météorologie, océanographie physique et physique de l'environnement";"2015";20;0,05;14;0,071;80;35;71;0,324;2;4;0,5;2;0,5;3;71;0,451;3;0,333;NA;NA;NA;"CNU";128;57;NA;185;NA;NA;NA;23,6666666666667;0,0422535211267606;68;0,0375;0,8875;0,0422535211267606;0,883116883116883;61,6666666666667
"Section";"4";"Science politique";"2015";36;0,25;11;0,364;290;50,7;106;0,538;8;21;0,238;5;0,2;20;366;0,492;20;0,5;NA;NA;NA;"CNU";240;129;NA;369;NA;NA;NA;18,3;0,0546448087431694;346;0,0689655172413793;0,36551724137931;0,188679245283019;0,318518518518519;18,45
"Section";"5";"Sciences économiques";"2015";207;0,357;120;0,333;302;36,4;178;0,41;58;129;0,372;48;0,333;54;343;0,353;54;0,37;NA;NA;NA;"CNU";1231;545;NA;1776;NA;NA;NA;6,35185185185185;0,157434402332362;289;0,178807947019868;0,589403973509934;0,303370786516854;0,5;32,8888888888889
"Section";"6";"Sciences de gestion";"2015";202;0,51;61;0,59;410;49,5;230;0,561;35;56;0,5;23;0,478;91;441;0,542;84;0,667;NA;NA;NA;"CNU";1622;446;NA;2068;NA;NA;NA;4,84615384615385;0,19047619047619;357;0,204878048780488;0,560975609756098;0,365217391304348;0,447852760736196;24,6190476190476
"Section";"60";"Mécanique, génie mécanique, génie civil";"2015";143;0,119;115;0,104;431;27,1;315;0,254;30;117;0,094;25;0,08;54;468;0,226;51;0,118;NA;NA;NA;"CNU";1622;782;NA;2404;NA;NA;NA;8,66666666666667;0,108974358974359;417;0,118329466357309;0,730858468677494;0,161904761904762;0,694736842105263;47,1372549019608
"Section";"61";"Génie informatique, automatique et traitement du signal";"2015";101;0,129;70;0,129;345;27,5;182;0,258;14;54;0,167;13;0,231;28;322;0,264;26;0,154;NA;NA;NA;"CNU";1214;547;NA;1761;NA;NA;NA;11,5;0,0807453416149068;296;0,0753623188405797;0,527536231884058;0,142857142857143;0,489028213166144;67,7307692307692
"Section";"62";"Énergétique, génie des procédés";"2015";80;0,3;48;0,354;254;36,6;153;0,34;7;28;0,286;6;0,333;27;266;0,335;27;0,333;NA;NA;NA;"CNU";721;401;NA;1122;NA;NA;NA;9,85185185185185;0,101503759398496;239;0,106299212598425;0,602362204724409;0,176470588235294;0,555066079295154;41,5555555555556
"Section";"63";"Génie Électrique, Électronique, optronique et systèmes";"2015";88;0,159;65;0,123;291;22;179;0,19;16;77;0,169;15;0,133;23;207;0,227;21;0,333;NA;NA;NA;"CNU";1153;560;NA;1713;NA;NA;NA;9;0,101449275362319;186;0,0721649484536082;0,615120274914089;0,11731843575419;0,585185185185185;81,5714285714286
"Section";"64";"Biochimie et biologie moléculaire";"2015";93;0,43;55;0,364;629;58,8;355;0,572;13;43;0,326;11;0,455;27;442;0,584;26;0,692;NA;NA;NA;"CNU";787;300;NA;1087;NA;NA;NA;16,3703703703704;0,0588235294117647;416;0,041335453100159;0,564387917329094;0,0732394366197183;0,545605306799337;41,8076923076923
"Section";"65";"Biologie cellulaire";"2015";123;0,472;101;0,455;620;58,1;443;0,571;15;47;0,319;14;0,357;19;410;0,554;19;0,421;NA;NA;NA;"CNU";746;264;NA;1010;NA;NA;NA;21,5789473684211;0,0463414634146341;391;0,0306451612903226;0,714516129032258;0,0428893905191874;0,705490848585691;53,1578947368421
"Section";"66";"Physiologie";"2015";77;0,416;52;0,423;361;55,4;208;0,534;4;12;0,417;4;0,75;14;150;0,473;14;0,643;NA;NA;NA;"CNU";546;207;NA;753;NA;NA;NA;10,7142857142857;0,0933333333333333;136;0,038781163434903;0,57617728531856;0,0673076923076923;0,559077809798271;53,7857142857143
"Section";"67";"Biologie des populations et écologie";"2015";43;0,302;37;0,297;342;52,9;219;0,452;9;24;0,333;9;0,444;14;197;0,523;14;0,286;NA;NA;NA;"CNU";515;186;NA;701;NA;NA;NA;14,0714285714286;0,0710659898477157;183;0,0409356725146199;0,640350877192982;0,0639269406392694;0,625;50,0714285714286
"Section";"68";"Biologie des organismes";"2015";43;0,372;32;0,406;318;57,5;258;0,558;5;14;0,5;5;0,6;5;57;0,509;5;0,8;NA;NA;NA;"CNU";347;150;NA;497;NA;NA;NA;11,4;0,087719298245614;52;0,0157232704402516;0,811320754716981;0,0193798449612403;0,808306709265176;99,4
"Section";"69";"Neurosciences";"2015";52;0,481;34;0,5;248;58,1;182;0,588;4;16;0,5;4;0,5;9;114;0,579;8;0,75;NA;NA;NA;"CNU";282;117;NA;399;NA;NA;NA;12,6666666666667;0,0701754385964912;106;0,032258064516129;0,733870967741935;0,043956043956044;0,725;49,875
"Section";"7";"Sciences du langage : linguistique et phonétique générales";"2015";55;0,618;45;0,622;287;69,3;195;0,697;19;63;0,492;18;0,611;42;477;0,732;38;0,632;NA;NA;NA;"CNU";539;244;NA;783;NA;NA;NA;11,3571428571429;0,079664570230608;439;0,132404181184669;0,679442508710801;0,194871794871795;0,630522088353414;20,6052631578947
"Section";"70";"Sciences de l'éducation";"2015";50;0,54;23;0,565;294;61,9;123;0,577;23;43;0,372;17;0,294;35;512;0,563;34;0,412;NA;NA;NA;"CNU";490;159;NA;649;NA;NA;NA;14,6285714285714;0,06640625;478;0,115646258503401;0,418367346938776;0,276422764227642;0,342307692307692;19,0882352941176
"Section";"71";"Sciences de l'information et de la communication";"2015";33;0,424;18;0,444;225;52;84;0,536;17;46;0,413;16;0,313;36;392;0,533;36;0,667;NA;NA;NA;"CNU";622;172;NA;794;NA;NA;NA;10,8888888888889;0,0918367346938776;356;0,16;0,373333333333333;0,428571428571429;0,253968253968254;22,0555555555556
"Section";"72";"Épistémologie, histoire des sciences et des techniques";"2015";17;0,353;15;0,333;106;40,6;82;0,402;2;21;0,19;2;0,5;2;52;0,442;2;0;NA;NA;NA;"CNU";62;21;NA;83;NA;NA;NA;26;0,0384615384615385;50;0,0188679245283019;0,773584905660377;0,024390243902439;0,769230769230769;41,5
"Section";"73";"Cultures et langues régionales";"2015";7;0,429;7;0,429;28;46,4;14;0,429;3;4;0,75;3;0,667;2;9;0,556;2;0,5;NA;NA;NA;"CNU";26;25;NA;51;NA;NA;NA;4,5;0,222222222222222;7;0,0714285714285714;0,5;0,142857142857143;0,461538461538462;25,5
"Section";"74";"Sciences et techniques des activités physiques et sportives";"2015";41;0,293;15;0,333;147;44,9;86;0,453;9;25;0,44;8;0,375;42;291;0,381;40;0,375;NA;NA;NA;"CNU";657;171;NA;828;NA;NA;NA;6,92857142857143;0,13745704467354;251;0,272108843537415;0,585034013605442;0,465116279069767;0,429906542056075;20,7
"Section";"76";"Théologie catholique";"2015";2;0,5;2;0,5;13;7,7;8;0,125;0;0;NA;0;NA;1;3;0;1;0;NA;NA;NA;"CNU";16;13;NA;29;NA;NA;NA;3;0,333333333333333;2;0,0769230769230769;0,615384615384615;0,125;0,583333333333333;29
"Section";"77";"Théologie protestante";"2015";2;0;2;0;7;28,6;2;0;1;1;0;1;0;0;0;NA;NA;NA;NA;NA;NA;"CNU";5;12;NA;17;NA;NA;NA;NA;NA;NA;NA;0,285714285714286;NA;NA;NA
"Section";"8";"Langues et littératures anciennes";"2015";14;0,714;12;0,667;55;61,8;42;0,69;3;7;0,714;3;0,667;1;46;0,717;1;1;NA;NA;NA;"CNU";206;111;NA;317;NA;NA;NA;46;0,0217391304347826;45;0,0181818181818182;0,763636363636364;0,0238095238095238;0,759259259259259;317
"Section";"85";"Sciences physico-chimiques et ingénierie appliquée à la santé";"2015";18;0,444;11;0,455;100;55;65;0,615;6;11;0,364;6;0,333;18;123;0,634;17;0,765;NA;NA;NA;"CNU";343;112;NA;455;NA;NA;NA;6,83333333333333;0,138211382113821;106;0,17;0,65;0,261538461538462;0,578313253012048;26,7647058823529
"Section";"86";"Sciences du médicament et des autres produits de santé";"2015";15;0,4;9;0,444;158;60,1;89;0,629;5;10;0,2;5;0,2;11;129;0,566;11;0,636;NA;NA;NA;"CNU";389;188;NA;577;NA;NA;NA;11,7272727272727;0,0852713178294574;118;0,069620253164557;0,563291139240506;0,123595505617978;0,530612244897959;52,4545454545455
"Section";"87";"Sciences biologiques, fondamentales et cliniques";"2015";13;0,462;6;0,333;217;62,2;151;0,642;4;5;0,2;4;0,25;9;108;0,657;9;1;NA;NA;NA;"CNU";301;103;NA;404;NA;NA;NA;12;0,0833333333333333;99;0,0414746543778802;0,695852534562212;0,0596026490066225;0,682692307692308;44,8888888888889
"Section";"9";"Langue et littérature françaises";"2015";45;0,622;38;0,605;221;65,2;128;0,688;21;67;0,687;20;0,7;19;506;0,69;19;0,632;NA;NA;NA;"CNU";617;361;NA;978;NA;NA;NA;26,6315789473684;0,0375494071146245;487;0,085972850678733;0,579185520361991;0,1484375;0,53960396039604;51,4736842105263
"Section";"1";"Droit privé et sciences criminelles";"2016";128;0,516;18;0,556;250;60,4;80;0,713;32;45;0,556;27;0,519;63;225;0,587;62;0,516;NA;NA;NA;"CNU";1252;591;NA;1843;NA;NA;NA;3,57142857142857;0,275555555555556;163;0,248;0,32;0,775;0,0957446808510638;29,7258064516129
"Section";"10";"Littératures comparées";"2016";20;0,75;11;0,727;134;68,7;53;0,698;4;19;0,737;4;1;5;156;0,75;5;0,8;NA;NA;NA;"CNU";129;85;NA;214;NA;NA;NA;31,2;0,032051282051282;151;0,0373134328358209;0,395522388059701;0,0943396226415094;0,372093023255814;42,8
"Section";"11";"Langues et littératures anglaises et anglo-saxonnes";"2016";33;0,879;27;0,926;150;67,3;111;0,676;33;51;0,686;24;0,708;67;340;0,665;62;0,774;NA;NA;NA;"CNU";1339;401;NA;1740;NA;NA;NA;5,07462686567164;0,182352941176471;278;0,413333333333333;0,74;0,558558558558559;0,556818181818182;28,0645161290323
"Section";"12";"Langues et littératures germaniques et scandinaves";"2016";18;0,444;13;0,385;44;68,2;28;0,75;6;26;0,231;6;0,333;6;76;0,553;6;0,833;NA;NA;NA;"CNU";319;97;NA;416;NA;NA;NA;12,6666666666667;0,0789473684210526;70;0,136363636363636;0,636363636363636;0,214285714285714;0,578947368421053;69,3333333333333
"Section";"13";"Langues et littératures slaves";"2016";5;0,2;4;0;28;82,1;13;0,846;2;5;0,4;2;1;1;7;0,714;1;0;NA;NA;NA;"CNU";92;37;NA;129;NA;NA;NA;7;0,142857142857143;6;0,0357142857142857;0,464285714285714;0,0769230769230769;0,444444444444444;129
"Section";"14";"Langues et littératures romanes : espagnol, italien, portugais, autres langues romanes";"2016";22;0,455;15;0,333;205;64,9;122;0,721;12;21;0,619;9;0,778;34;352;0,651;34;0,588;NA;NA;NA;"CNU";746;245;NA;991;NA;NA;NA;10,3529411764706;0,0965909090909091;318;0,165853658536585;0,595121951219512;0,278688524590164;0,514619883040936;29,1470588235294
"Section";"15";"Langues et littératures arabes, chinoises, japonaises, hébraïques, d'autres domaines linguistiques";"2016";19;0,316;15;0,2;140;63,6;97;0,629;18;34;0,294;17;0,235;21;186;0,554;20;0,6;NA;NA;NA;"CNU";286;106;NA;392;NA;NA;NA;8,85714285714286;0,10752688172043;166;0,142857142857143;0,692857142857143;0,206185567010309;0,641666666666667;19,6
"Section";"16";"Psychologie et Ergonomie";"2016";71;0,676;60;0,633;274;61,3;152;0,612;28;71;0,577;27;0,593;66;387;0,592;65;0,662;NA;NA;NA;"CNU";970;403;NA;1373;NA;NA;NA;5,86363636363636;0,167958656330749;322;0,237226277372263;0,554744525547445;0,427631578947368;0,416267942583732;21,1230769230769
"Section";"17";"Philosophie";"2016";39;0,231;27;0,185;220;40,5;149;0,383;13;62;0,371;11;0,455;16;354;0,39;16;0,688;NA;NA;NA;"CNU";236;160;NA;396;NA;NA;NA;22,125;0,0451977401129944;338;0,0727272727272727;0,677272727272727;0,10738255033557;0,651960784313726;24,75
"Section";"18";"Architecture et Arts : plastiques, du spectacle, musique, musicologie, esthétique, sciences de l'art";"2016";52;0,481;30;0,6;402;62,9;216;0,634;16;52;0,519;16;0,313;33;488;0,623;33;0,636;NA;NA;NA;"CNU";513;203;NA;716;NA;NA;NA;14,7878787878788;0,0676229508196721;455;0,082089552238806;0,537313432835821;0,152777777777778;0,495934959349593;21,6969696969697
"Section";"19";"Sociologie, démographie";"2016";51;0,451;26;0,538;389;51,9;227;0,551;22;79;0,405;21;0,476;39;609;0,55;39;0,641;NA;NA;NA;"CNU";645;259;NA;904;NA;NA;NA;15,6153846153846;0,0640394088669951;570;0,10025706940874;0,583547557840617;0,171806167400881;0,537142857142857;23,1794871794872
"Section";"2";"Droit public";"2016";62;0,548;11;0,636;194;46,4;57;0,509;28;41;0,366;26;0,269;37;120;0,533;36;0,556;NA;NA;NA;"CNU";823;495;NA;1318;NA;NA;NA;3,24324324324324;0,3;84;0,185567010309278;0,293814432989691;0,631578947368421;0,132911392405063;36,6111111111111
"Section";"20";"Anthropologie biologique, ethnologie, préhistoire";"2016";26;0,5;14;0,5;221;56,6;152;0,592;6;14;0,429;5;0;6;137;0,628;6;0,5;NA;NA;NA;"CNU";131;76;NA;207;NA;NA;NA;22,8333333333333;0,0437956204379562;131;0,0271493212669683;0,687782805429864;0,0394736842105263;0,67906976744186;34,5
"Section";"21";"Histoire et civilisations : histoire et archéologie des mondes anciens et des mondes médiévaux, de l'art";"2016";29;0,414;23;0,435;224;57,1;165;0,594;19;36;0,25;15;0,2;16;311;0,569;16;0,438;NA;NA;NA;"CNU";497;262;NA;759;NA;NA;NA;19,4375;0,0514469453376206;295;0,0714285714285714;0,736607142857143;0,096969696969697;0,716346153846154;47,4375
"Section";"22";"Histoire et civilisations : histoire des mondes modernes, histoire du monde contemporain, de l'art, de la musique";"2016";62;0,532;49;0,551;487;46;358;0,458;29;102;0,363;26;0,462;31;631;0,498;29;0,793;NA;NA;NA;"CNU";665;417;NA;1082;NA;NA;NA;20,3548387096774;0,045958795562599;602;0,0595482546201232;0,735112936344969;0,0810055865921788;0,718340611353712;37,3103448275862
"Section";"23";"Géographie physique, humaine, économique et régionale";"2016";42;0,357;30;0,367;213;47,4;145;0,49;22;71;0,38;19;0,316;19;286;0,503;19;0,474;NA;NA;NA;"CNU";604;270;NA;874;NA;NA;NA;15,0526315789474;0,0664335664335664;267;0,0892018779342723;0,68075117370892;0,131034482758621;0,649484536082474;46
"Section";"24";"Aménagement de l'espace, urbanisme";"2016";35;0,4;15;0,4;161;54;64;0,688;6;22;0,409;5;0,6;8;193;0,565;8;0,875;NA;NA;NA;"CNU";171;96;NA;267;NA;NA;NA;24,125;0,0414507772020725;185;0,0496894409937888;0,397515527950311;0,125;0,366013071895425;33,375
"Section";"25";"Mathématiques";"2016";74;0,122;68;0,118;296;22;256;0,207;19;153;0,157;17;0,294;30;495;0,251;30;0,2;NA;NA;NA;"CNU";843;507;NA;1350;NA;NA;NA;16,5;0,0606060606060606;465;0,101351351351351;0,864864864864865;0,1171875;0,849624060150376;45
"Section";"26";"Mathématiques appliquées et applications des mathématiques";"2016";99;0,192;78;0,218;436;31;291;0,309;19;126;0,206;18;0,111;50;577;0,326;50;0,38;NA;NA;NA;"CNU";1183;649;NA;1832;NA;NA;NA;11,54;0,0866551126516465;527;0,114678899082569;0,667431192660551;0,171821305841924;0,624352331606218;36,64
"Section";"27";"Informatique";"2016";171;0,228;121;0,256;607;26;406;0,246;32;165;0,194;31;0,226;73;564;0,232;70;0,186;NA;NA;NA;"CNU";2438;987;NA;3425;NA;NA;NA;7,72602739726027;0,124113475177305;494;0,115321252059308;0,668863261943987;0,172413793103448;0,625698324022346;48,9285714285714
"Section";"28";"Milieux denses et matériaux";"2016";107;0,168;74;0,216;402;23,9;271;0,236;13;80;0,075;13;0,077;16;251;0,227;16;0,188;NA;NA;NA;"CNU";873;496;NA;1369;NA;NA;NA;15,6875;0,0637450199203187;235;0,0398009950248756;0,674129353233831;0,0590405904059041;0,660621761658031;85,5625
"Section";"29";"Constituants élémentaires";"2016";50;0,02;34;0,029;103;21,4;82;0,207;4;34;0,059;4;0,25;2;17;0,118;2;0;NA;NA;NA;"CNU";224;179;NA;403;NA;NA;NA;8,5;0,117647058823529;15;0,0194174757281553;0,796116504854369;0,024390243902439;0,792079207920792;201,5
"Section";"3";"Histoire du droit et des institutions";"2016";10;0,3;2;0,5;34;38,2;16;0,438;4;3;0;2;0;6;43;0,372;6;0,333;NA;NA;NA;"CNU";160;104;NA;264;NA;NA;NA;7,16666666666667;0,13953488372093;37;0,176470588235294;0,470588235294118;0,375;0,357142857142857;44
"Section";"30";"Milieux dilués et optique";"2016";69;0,145;56;0,125;189;20,6;163;0,202;3;10;0,2;3;0,333;4;78;0,308;4;0,5;NA;NA;NA;"CNU";382;244;NA;626;NA;NA;NA;19,5;0,0512820512820513;74;0,0211640211640212;0,862433862433862;0,0245398773006135;0,859459459459459;156,5
"Section";"31";"Chimie théorique, physique, analytique";"2016";76;0,263;60;0,267;298;48;239;0,498;11;47;0,255;10;0,1;25;352;0,372;25;0,36;NA;NA;NA;"CNU";683;326;NA;1009;NA;NA;NA;14,08;0,0710227272727273;327;0,0838926174496644;0,802013422818792;0,104602510460251;0,783882783882784;40,36
"Section";"32";"Chimie organique, inorganique, industrielle";"2016";59;0,237;51;0,216;237;42,6;177;0,384;11;27;0,296;9;0,556;15;274;0,369;15;0,333;NA;NA;NA;"CNU";862;388;NA;1250;NA;NA;NA;18,2666666666667;0,0547445255474453;259;0,0632911392405063;0,746835443037975;0,0847457627118644;0,72972972972973;83,3333333333333
"Section";"33";"Chimie des matériaux";"2016";83;0,289;58;0,224;303;42,6;191;0,44;9;43;0,209;9;0,111;12;203;0,404;12;0,333;NA;NA;NA;"CNU";585;321;NA;906;NA;NA;NA;16,9166666666667;0,0591133004926108;191;0,0396039603960396;0,63036303630363;0,06282722513089;0,615120274914089;75,5
"Section";"34";"Astronomie, astrophysique";"2016";16;0,063;13;0;77;29,9;69;0,275;0;0;0;0;0;2;41;0,341;2;0;NA;NA;NA;"CNU";118;71;NA;189;NA;NA;NA;20,5;0,0487804878048781;39;0,025974025974026;0,896103896103896;0,0289855072463768;0,893333333333333;94,5
"Section";"35";"Structure et évolution de la Terre et des autres planètes";"2016";29;0,138;22;0,136;160;48,1;140;0,493;9;35;0,2;9;0,111;14;151;0,404;13;0,462;NA;NA;NA;"CNU";336;189;NA;525;NA;NA;NA;10,7857142857143;0,0860927152317881;138;0,08125;0,875;0,0928571428571429;0,863945578231292;40,3846153846154
"Section";"36";"Terre solide : géodynamique des enveloppes supérieures, paléobiosphère";"2016";39;0,308;23;0,348;181;47,5;151;0,477;2;2;1;2;1;6;109;0,358;6;0,667;NA;NA;NA;"CNU";269;124;NA;393;NA;NA;NA;18,1666666666667;0,055045871559633;103;0,0331491712707182;0,834254143646409;0,0397350993377483;0,828571428571429;65,5
"Section";"37";"Météorologie, océanographie physique et physique de l'environnement";"2016";15;0,133;12;0,167;71;49,3;56;0,5;5;8;0,5;4;0,5;2;6;0;2;0;NA;NA;NA;"CNU";129;62;NA;191;NA;NA;NA;3;0,333333333333333;4;0,028169014084507;0,788732394366197;0,0357142857142857;0,782608695652174;95,5
"Section";"4";"Science politique";"2016";21;0,524;8;0,5;272;43;123;0,488;7;10;0,2;3;0,333;26;449;0,457;26;0,423;NA;NA;NA;"CNU";258;129;NA;387;NA;NA;NA;17,2692307692308;0,0579064587973274;423;0,0955882352941176;0,452205882352941;0,211382113821138;0,394308943089431;14,8846153846154
"Section";"5";"Sciences économiques";"2016";143;0,343;73;0,329;294;39,8;179;0,425;56;135;0,341;53;0,264;57;331;0,402;55;0,491;NA;NA;NA;"CNU";1228;554;NA;1782;NA;NA;NA;5,80701754385965;0,166163141993958;276;0,187074829931973;0,608843537414966;0,307262569832402;0,518828451882845;32,4
"Section";"6";"Sciences de gestion";"2016";116;0,448;37;0,595;326;44,5;187;0,417;68;84;0,536;48;0,521;93;395;0,529;90;0,533;NA;NA;NA;"CNU";1640;462;NA;2102;NA;NA;NA;4,24731182795699;0,227848101265823;305;0,276073619631902;0,573619631901841;0,481283422459893;0,411016949152542;23,3555555555556
"Section";"60";"Mécanique, génie mécanique, génie civil";"2016";132;0,174;98;0,163;397;24,4;318;0,245;25;134;0,09;25;0,12;47;439;0,23;44;0,273;NA;NA;NA;"CNU";1626;779;NA;2405;NA;NA;NA;9,34042553191489;0,100227790432802;395;0,110831234256927;0,801007556675063;0,138364779874214;0,776203966005666;54,6590909090909
"Section";"61";"Génie informatique, automatique et traitement du signal";"2016";123;0,195;95;0,189;372;31,5;230;0,322;21;67;0,075;19;0,105;30;366;0,279;30;0,233;NA;NA;NA;"CNU";1217;552;NA;1769;NA;NA;NA;12,2;0,0819672131147541;336;0,0806451612903226;0,618279569892473;0,130434782608696;0,584795321637427;58,9666666666667
"Section";"62";"Énergétique, génie des procédés";"2016";84;0,214;56;0,25;264;32,2;185;0,308;17;58;0,121;15;0,067;15;184;0,245;15;0,267;NA;NA;NA;"CNU";714;396;NA;1110;NA;NA;NA;12,2666666666667;0,0815217391304348;169;0,0568181818181818;0,700757575757576;0,0810810810810811;0,682730923694779;74
"Section";"63";"Génie Électrique, Électronique, optronique et systèmes";"2016";83;0,193;68;0,176;252;23,8;171;0,234;13;48;0,063;13;0,154;18;187;0,219;17;0,118;NA;NA;NA;"CNU";1136;565;NA;1701;NA;NA;NA;10,3888888888889;0,0909090909090909;170;0,0674603174603175;0,678571428571429;0,0994152046783626;0,65531914893617;100,058823529412
"Section";"64";"Biochimie et biologie moléculaire";"2016";92;0,511;54;0,593;565;58,9;320;0,544;14;37;0,351;12;0,333;27;406;0,544;27;0,593;NA;NA;NA;"CNU";780;297;NA;1077;NA;NA;NA;15,037037037037;0,0665024630541872;379;0,047787610619469;0,566371681415929;0,084375;0,544609665427509;39,8888888888889
"Section";"65";"Biologie cellulaire";"2016";121;0,471;92;0,554;548;59,9;421;0,572;11;33;0,394;10;0,4;24;360;0,522;24;0,417;NA;NA;NA;"CNU";763;277;NA;1040;NA;NA;NA;15;0,0666666666666667;336;0,0437956204379562;0,768248175182482;0,0570071258907363;0,75763358778626;43,3333333333333
"Section";"66";"Physiologie";"2016";63;0,349;46;0,37;335;60;213;0,596;6;13;0,615;6;0,333;15;222;0,509;14;0,5;NA;NA;NA;"CNU";550;194;NA;744;NA;NA;NA;14,8;0,0630630630630631;208;0,0417910447761194;0,635820895522388;0,0657276995305164;0,61993769470405;53,1428571428571
"Section";"67";"Biologie des populations et écologie";"2016";54;0,333;41;0,293;327;54,7;208;0,51;6;19;0,368;5;0,2;11;140;0,507;11;0,364;NA;NA;NA;"CNU";515;195;NA;710;NA;NA;NA;12,7272727272727;0,0785714285714286;129;0,0336391437308868;0,636085626911315;0,0528846153846154;0,623417721518987;64,5454545454545
"Section";"68";"Biologie des organismes";"2016";31;0,419;24;0,333;218;62,8;179;0,609;4;5;0,6;4;0,5;8;110;0,545;6;0,833;NA;NA;NA;"CNU";346;150;NA;496;NA;NA;NA;13,75;0,0545454545454545;104;0,0275229357798165;0,821100917431193;0,0335195530726257;0,816037735849057;82,6666666666667
"Section";"69";"Neurosciences";"2016";31;0,387;21;0,429;225;56,4;175;0,543;1;2;0,5;1;1;9;92;0,554;8;0,75;NA;NA;NA;"CNU";282;118;NA;400;NA;NA;NA;10,2222222222222;0,0869565217391304;84;0,0355555555555556;0,777777777777778;0,0457142857142857;0,769585253456221;50
"Section";"7";"Sciences du langage : linguistique et phonétique générales";"2016";51;0,627;43;0,651;269;69,5;186;0,688;17;61;0,525;16;0,688;40;474;0,686;39;0,718;NA;NA;NA;"CNU";559;245;NA;804;NA;NA;NA;11,85;0,0822784810126582;435;0,144981412639405;0,691449814126394;0,209677419354839;0,639130434782609;20,6153846153846
"Section";"70";"Sciences de l'éducation";"2016";57;0,456;23;0,478;310;65,5;155;0,671;26;60;0,567;23;0,652;51;544;0,638;47;0,532;NA;NA;NA;"CNU";515;174;NA;689;NA;NA;NA;10,6666666666667;0,0863970588235294;497;0,151612903225806;0,5;0,303225806451613;0,4106463878327;14,6595744680851
"Section";"71";"Sciences de l'information et de la communication";"2016";46;0,587;23;0,565;214;53,3;73;0,562;18;43;0,558;15;0,533;29;265;0,562;25;0,68;NA;NA;NA;"CNU";629;172;NA;801;NA;NA;NA;9,13793103448276;0,0943396226415094;240;0,116822429906542;0,341121495327103;0,342465753424658;0,253968253968254;32,04
